source,target,edge_type,weight
frag_02396,doc_0491,fragment_document,1.0
frag_02398,doc_0491,fragment_document,1.0
frag_02399,doc_0493,fragment_document,1.0
frag_02402,doc_0493,fragment_document,1.0
frag_02403,doc_0493,fragment_document,1.0
frag_02406,doc_0493,fragment_document,1.0
frag_02408,doc_0495,fragment_document,1.0
frag_02409,doc_0495,fragment_document,1.0
frag_02410,doc_0495,fragment_document,1.0
frag_02411,doc_0495,fragment_document,1.0
frag_02413,doc_0495,fragment_document,1.0
frag_02415,doc_0495,fragment_document,1.0
frag_02416,doc_0495,fragment_document,1.0
frag_02417,doc_0495,fragment_document,1.0
frag_02418,doc_0495,fragment_document,1.0
frag_02419,doc_0495,fragment_document,1.0
frag_02421,doc_0495,fragment_document,1.0
frag_02422,doc_0495,fragment_document,1.0
frag_02423,doc_0497,fragment_document,1.0
frag_02438,doc_0499,fragment_document,1.0
frag_02440,doc_0499,fragment_document,1.0
frag_02442,doc_0499,fragment_document,1.0
frag_02443,doc_0499,fragment_document,1.0
frag_02453,doc_0501,fragment_document,1.0
frag_02455,doc_0501,fragment_document,1.0
frag_02469,doc_0507,fragment_document,1.0
frag_02482,doc_0509,fragment_document,1.0
frag_02483,doc_0509,fragment_document,1.0
frag_02486,doc_0509,fragment_document,1.0
frag_02487,doc_0509,fragment_document,1.0
frag_02488,doc_0509,fragment_document,1.0
frag_02493,doc_0509,fragment_document,1.0
frag_02496,doc_0511,fragment_document,1.0
frag_02498,doc_0511,fragment_document,1.0
frag_02502,doc_0511,fragment_document,1.0
frag_02503,doc_0511,fragment_document,1.0
frag_02504,doc_0511,fragment_document,1.0
frag_02516,doc_0513,fragment_document,1.0
frag_02517,doc_0513,fragment_document,1.0
frag_02518,doc_0513,fragment_document,1.0
frag_02519,doc_0513,fragment_document,1.0
frag_02520,doc_0515,fragment_document,1.0
frag_02521,doc_0515,fragment_document,1.0
frag_02522,doc_0515,fragment_document,1.0
frag_02541,doc_0519,fragment_document,1.0
frag_02545,doc_0519,fragment_document,1.0
frag_02546,doc_0519,fragment_document,1.0
frag_02547,doc_0519,fragment_document,1.0
frag_02548,doc_0519,fragment_document,1.0
frag_02549,doc_0519,fragment_document,1.0
frag_02557,doc_0521,fragment_document,1.0
frag_02560,doc_0521,fragment_document,1.0
frag_02561,doc_0521,fragment_document,1.0
frag_02568,doc_0523,fragment_document,1.0
frag_02581,doc_0525,fragment_document,1.0
frag_02585,doc_0527,fragment_document,1.0
frag_02586,doc_0527,fragment_document,1.0
frag_02591,doc_0527,fragment_document,1.0
frag_02605,doc_0531,fragment_document,1.0
frag_02606,doc_0531,fragment_document,1.0
frag_02607,doc_0531,fragment_document,1.0
frag_02608,doc_0531,fragment_document,1.0
frag_02609,doc_0531,fragment_document,1.0
frag_02610,doc_0531,fragment_document,1.0
frag_02611,doc_0531,fragment_document,1.0
frag_02612,doc_0531,fragment_document,1.0
frag_02616,doc_0531,fragment_document,1.0
frag_02617,doc_0533,fragment_document,1.0
frag_02619,doc_0533,fragment_document,1.0
frag_02626,doc_0535,fragment_document,1.0
frag_02629,doc_0535,fragment_document,1.0
frag_02634,doc_0537,fragment_document,1.0
frag_02636,doc_0537,fragment_document,1.0
frag_02639,doc_0537,fragment_document,1.0
frag_02641,doc_0537,fragment_document,1.0
frag_02642,doc_0537,fragment_document,1.0
frag_02648,doc_0539,fragment_document,1.0
frag_02657,doc_0543,fragment_document,1.0
frag_02658,doc_0543,fragment_document,1.0
frag_02659,doc_0545,fragment_document,1.0
frag_02660,doc_0545,fragment_document,1.0
frag_02671,doc_0549,fragment_document,1.0
frag_02673,doc_0549,fragment_document,1.0
frag_02675,doc_0549,fragment_document,1.0
frag_02677,doc_0549,fragment_document,1.0
frag_02679,doc_0550,fragment_document,1.0
frag_02680,doc_0550,fragment_document,1.0
frag_02681,doc_0550,fragment_document,1.0
frag_02682,doc_0550,fragment_document,1.0
frag_02683,doc_0550,fragment_document,1.0
frag_02684,doc_0550,fragment_document,1.0
frag_02685,doc_0550,fragment_document,1.0
frag_02686,doc_0550,fragment_document,1.0
frag_02687,doc_0551,fragment_document,1.0
frag_02690,doc_0552,fragment_document,1.0
frag_02692,doc_0552,fragment_document,1.0
frag_02694,doc_0552,fragment_document,1.0
frag_02696,doc_0552,fragment_document,1.0
frag_02699,doc_0553,fragment_document,1.0
frag_02701,doc_0553,fragment_document,1.0
frag_02703,doc_0553,fragment_document,1.0
frag_02705,doc_0553,fragment_document,1.0
frag_02708,doc_0554,fragment_document,1.0
frag_02710,doc_0554,fragment_document,1.0
frag_02712,doc_0554,fragment_document,1.0
frag_02714,doc_0554,fragment_document,1.0
frag_02717,doc_0555,fragment_document,1.0
frag_02719,doc_0555,fragment_document,1.0
frag_02721,doc_0555,fragment_document,1.0
frag_02723,doc_0555,fragment_document,1.0
frag_02729,doc_0557,fragment_document,1.0
frag_02732,doc_0557,fragment_document,1.0
frag_02734,doc_0557,fragment_document,1.0
frag_02735,doc_0557,fragment_document,1.0
frag_02738,doc_0557,fragment_document,1.0
frag_02743,doc_0558,fragment_document,1.0
frag_02746,doc_0558,fragment_document,1.0
frag_02751,doc_0558,fragment_document,1.0
frag_02752,doc_0558,fragment_document,1.0
frag_02754,doc_0558,fragment_document,1.0
frag_02759,doc_0559,fragment_document,1.0
frag_02765,doc_0559,fragment_document,1.0
frag_02768,doc_0559,fragment_document,1.0
